,policy_id,incident_hour,num_claims_past_year,num_vehicles_involved,injury_claim,collision_type_front,customer_education,authorities_contacted_ambulance,num_witnesses,incident_month,driver_relationship_child,policy_state_or,authorities_contacted_fire,incident_severity,incident_type_breakin,customer_gender_male,policy_liability,num_insurers_past_5_years,incident_type_theft,policy_state_az,police_report_available,policy_deductable,collision_type_rear,collision_type_side,fraud,driver_relationship_self,incident_type_collision,authorities_contacted_police,num_injuries,incident_dow,policy_state_id,policy_state_wa,customer_age,vehicle_claim,driver_relationship_spouse,policy_annual_premium,collision_type_na,driver_relationship_other,authorities_contacted_none,auto_year,customer_gender_female,total_claim_amount,driver_relationship_na,policy_state_ca,policy_state_nv,incident_day,months_as_customer
2408,2314,13,0,3,12000.0,0,3,0,1,10,0,0,0,2,0,0,0,1,0,0,1,750,1,0,0,1,1,1,1,1,0,0,47,29000.0,0,2850,0,0,0,2018,1,41000.0,0,1,0,22,22
2409,830,5,0,3,15000.0,0,1,0,1,9,0,0,0,2,0,1,0,1,0,0,1,750,0,1,0,0,1,1,1,4,0,0,30,20000.0,1,2950,0,0,0,2010,0,35000.0,0,1,0,13,117
2410,4153,15,0,2,0.0,0,2,0,1,9,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,1,1,0,0,3,0,0,57,12000.0,0,3000,0,0,1,2019,0,12000.0,0,1,0,5,188
2411,985,6,0,4,15500.0,0,1,0,3,12,0,0,0,2,0,0,1,1,0,0,1,750,0,1,0,1,1,1,2,4,0,0,18,29000.0,0,3000,0,0,0,2020,1,44500.0,0,1,0,6,2
2412,1058,18,0,2,0.0,0,4,0,1,3,1,0,0,0,0,1,1,1,0,0,0,750,0,1,0,0,1,0,0,4,0,0,45,5500.0,0,2500,0,0,1,2008,0,5500.0,0,1,0,22,75
2413,2730,20,0,1,0.0,0,3,0,0,9,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,0,1,0,0,1,0,1,48,5500.0,1,2600,0,0,1,2017,0,5500.0,0,0,0,3,106
2414,4429,18,3,2,6500.0,1,3,0,2,2,0,0,0,1,0,1,3,1,0,0,1,750,0,0,0,1,1,1,1,3,0,0,52,18000.0,0,3000,0,0,0,2017,0,24500.0,0,1,0,14,103
2415,1229,16,0,2,0.0,1,3,0,1,7,0,0,0,0,0,1,1,1,0,1,0,750,0,0,0,1,1,0,0,6,0,0,31,12000.0,0,3000,0,0,1,2013,0,12000.0,0,0,0,21,99
2416,4808,6,0,2,0.0,1,3,0,0,7,0,0,0,0,0,1,3,1,0,0,1,750,0,0,1,1,1,1,0,3,0,0,26,15000.0,0,3000,0,0,0,2017,0,15000.0,0,0,1,25,29
2417,1713,7,0,3,15000.0,1,4,0,1,4,0,0,0,2,0,1,0,4,0,0,1,750,0,0,0,1,1,1,1,6,0,0,25,26500.0,0,2850,0,0,0,2013,0,41500.0,0,1,0,14,22
2418,3467,14,0,2,0.0,1,3,0,2,11,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,0,0,0,61,7500.0,0,2650,0,0,1,2016,0,7500.0,0,1,0,4,88
2419,203,4,0,2,0.0,1,4,0,3,5,0,0,0,0,0,0,3,1,0,0,0,750,0,0,0,1,1,0,0,4,1,0,45,13000.0,0,2850,0,0,1,2015,1,13000.0,0,0,0,24,220
2420,218,6,0,1,0.0,0,1,0,0,9,0,0,0,0,1,1,0,5,0,0,0,750,0,0,0,0,0,1,0,5,0,0,19,14000.0,0,3000,1,0,0,2018,0,14000.0,1,1,0,7,2
2421,3895,8,0,1,0.0,1,1,0,0,10,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,3,0,0,35,9500.0,0,3000,0,0,1,2013,0,9500.0,0,1,0,31,93
2422,2289,20,0,2,0.0,0,2,0,0,7,0,0,0,0,0,0,2,1,0,0,0,750,0,1,0,1,1,0,0,4,0,0,39,11000.0,0,2600,0,0,1,2017,1,11000.0,0,0,1,12,95
2423,4293,11,0,2,0.0,0,3,0,1,1,0,0,0,0,0,1,3,1,0,0,0,750,1,0,0,0,1,0,0,2,0,0,22,11000.0,0,2900,0,1,1,2018,0,11000.0,0,1,0,16,57
2424,4606,11,0,2,0.0,1,2,0,1,11,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,3,0,0,40,9000.0,0,3000,0,0,1,2017,0,9000.0,0,1,0,14,188
2425,3613,6,0,2,0.0,1,3,0,0,8,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,6,0,0,38,7500.0,0,3000,0,0,0,2012,0,7500.0,0,1,0,11,162
2426,3643,15,0,2,0.0,0,2,0,0,12,0,0,0,1,0,0,1,3,0,0,0,750,1,0,1,1,1,1,0,2,0,1,24,7500.0,0,3000,0,0,0,2009,1,7500.0,0,0,0,4,19
2427,386,8,0,3,10500.0,0,3,0,0,9,0,0,0,0,0,0,1,1,0,0,1,750,0,1,0,0,1,1,1,1,0,0,51,9000.0,0,3000,0,1,0,2014,1,19500.0,0,1,0,10,93
2428,519,7,0,2,26000.0,1,3,0,2,6,0,0,0,1,0,1,2,3,0,0,1,750,0,0,0,1,1,1,2,4,0,0,61,17000.0,0,3000,0,0,0,2016,0,43000.0,0,1,0,14,44
2429,533,10,1,2,0.0,0,3,0,2,11,0,0,0,1,0,1,2,1,0,0,0,750,0,1,0,1,1,1,0,1,0,0,48,18000.0,0,3000,0,0,0,2019,0,18000.0,0,1,0,19,131
2430,605,7,0,2,2500.0,1,1,0,1,11,0,0,0,1,0,0,0,2,0,1,0,750,0,0,0,1,1,1,2,3,0,0,18,16500.0,0,3000,0,0,0,2019,1,19000.0,0,0,0,21,8
2431,2266,6,0,2,2000.0,0,3,0,1,9,0,0,0,1,0,1,1,1,0,0,0,750,1,0,0,0,1,1,1,0,0,0,65,11000.0,0,2850,0,1,0,2020,0,13000.0,0,0,1,30,136
2432,3929,7,0,4,20000.0,0,3,0,2,10,0,0,0,2,0,1,0,1,0,0,1,750,1,0,0,1,1,1,2,0,0,0,29,29500.0,0,3000,0,0,0,2013,0,49500.0,0,1,0,28,37
2433,2560,10,0,2,0.0,1,4,0,1,7,0,0,0,1,0,1,1,1,0,0,1,750,0,0,0,1,1,1,0,1,0,1,46,13500.0,0,3000,0,0,0,2015,0,13500.0,0,0,0,23,87
2434,4485,18,0,2,2500.0,0,1,0,0,3,1,0,1,2,0,1,1,1,0,0,0,750,0,1,0,0,1,0,1,4,0,0,57,37000.0,0,3000,0,0,0,2019,0,39500.0,0,1,0,8,80
2435,1373,9,0,3,0.0,1,2,0,3,11,0,0,0,1,0,1,2,2,0,0,1,750,0,0,0,1,1,1,0,0,0,0,35,16000.0,0,3000,0,0,0,2017,0,16000.0,0,1,0,4,55
2436,4716,14,0,3,24000.0,1,1,0,1,12,0,0,0,2,0,0,2,1,0,0,1,750,0,0,0,1,1,1,1,2,0,0,46,36000.0,0,2900,0,0,0,2020,1,60000.0,0,1,0,25,167
2437,1280,14,0,3,0.0,0,3,0,2,8,0,0,0,1,0,0,1,1,0,0,1,750,1,0,0,0,1,1,0,5,0,0,63,15000.0,1,3000,0,0,0,2015,1,15000.0,0,0,1,31,83
2438,4539,16,0,2,0.0,0,3,0,0,11,0,0,0,0,0,1,0,1,0,0,0,750,0,1,0,1,1,0,0,6,0,0,59,9500.0,0,3000,0,0,1,2017,0,9500.0,0,1,0,3,258
2439,2942,4,0,2,0.0,1,4,0,0,1,0,0,0,1,0,1,1,1,0,0,0,750,0,0,0,1,1,1,0,0,0,0,66,7000.0,0,2950,0,0,0,2013,0,7000.0,0,1,0,21,92
2440,4597,10,0,2,0.0,0,3,0,2,9,0,0,0,0,0,1,0,1,0,0,0,750,0,1,0,1,1,0,0,3,0,0,30,2500.0,0,2600,0,0,1,2004,0,2500.0,0,1,0,12,70
2441,3044,0,0,4,11500.0,0,3,0,4,3,0,0,0,2,0,1,1,1,0,0,1,750,0,1,0,1,1,1,2,3,0,0,71,31500.0,0,3000,0,0,0,2017,0,43000.0,0,1,0,14,125
2442,3164,10,0,2,7500.0,1,3,0,0,6,0,0,0,1,0,1,1,1,0,0,0,750,0,0,0,1,1,1,1,4,0,0,41,21000.0,0,2900,0,0,0,2018,0,28500.0,0,0,1,21,72
2443,3332,4,1,2,0.0,0,3,0,1,3,0,0,0,1,0,1,1,1,0,0,1,750,0,1,0,1,1,1,0,1,0,0,43,5500.0,0,3000,0,0,0,2014,0,5500.0,0,1,0,26,111
2444,459,14,0,2,0.0,0,4,0,0,8,0,0,0,2,0,0,1,1,0,0,1,750,0,1,0,1,1,1,0,1,0,1,31,21000.0,0,3000,0,0,0,2011,1,21000.0,0,0,0,27,61
2445,2120,14,0,2,0.0,0,2,0,0,10,0,0,0,0,0,1,1,1,0,0,0,750,1,0,0,1,1,0,0,6,0,0,61,9500.0,0,3000,0,0,1,2017,0,9500.0,0,1,0,20,190
2446,560,4,0,3,3000.0,0,3,0,1,5,0,0,0,2,0,0,2,5,0,0,1,750,0,1,1,1,1,1,1,3,0,0,45,41500.0,0,3000,0,0,0,2020,1,44500.0,0,1,0,30,3
2447,3849,15,0,3,0.0,0,3,0,1,1,0,0,0,2,0,1,3,1,0,0,1,750,1,0,0,1,1,1,0,2,0,0,40,27000.0,0,2700,0,0,0,2014,0,27000.0,0,1,0,23,135
2448,4256,9,0,2,0.0,1,1,0,2,10,0,0,0,0,0,1,2,2,0,0,0,750,0,0,0,1,1,0,0,1,0,1,29,9000.0,0,3000,0,0,1,2015,0,9000.0,0,0,0,15,43
2449,1195,9,0,3,0.0,1,3,0,2,11,0,0,0,1,0,0,0,2,0,1,1,750,0,0,0,0,1,1,0,1,0,0,74,10500.0,0,3000,0,1,0,2011,1,10500.0,0,0,0,19,58
2450,4502,16,0,3,15000.0,1,4,0,2,10,0,0,0,2,0,0,0,1,0,0,1,750,0,0,0,1,1,1,1,5,0,0,40,34000.0,0,3000,0,0,0,2018,1,49000.0,0,1,0,12,87
2451,1584,17,0,3,0.0,1,1,0,2,1,0,0,0,1,0,1,3,1,0,0,1,750,0,0,0,1,1,1,0,5,0,0,60,11500.0,0,3000,0,0,0,2011,0,11500.0,0,1,0,5,170
2452,3243,15,0,1,0.0,0,3,0,0,3,0,0,0,0,1,1,1,1,0,1,0,750,0,0,0,0,0,1,0,4,0,0,27,16500.0,0,3000,1,0,0,2016,0,16500.0,1,0,0,22,20
2453,3425,10,0,3,0.0,1,3,0,3,7,0,0,0,2,0,1,2,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,44,33500.0,0,3000,0,0,0,2017,0,33500.0,0,1,0,23,206
2454,3920,17,0,2,0.0,0,4,0,1,11,0,0,0,1,0,0,0,1,0,0,1,750,1,0,0,1,1,1,0,3,0,0,67,8500.0,0,3000,0,0,0,2017,1,8500.0,0,1,0,14,104
2455,2352,19,0,1,0.0,1,3,0,0,5,0,0,0,0,0,0,0,2,0,0,0,750,0,0,0,1,1,0,0,0,0,0,35,1000.0,0,3000,0,0,1,2015,1,1000.0,0,1,0,13,37
2456,698,13,0,2,15000.0,0,3,0,1,1,0,0,0,1,0,0,0,3,0,0,0,750,0,1,0,1,1,1,1,4,0,0,62,15500.0,0,2650,0,0,0,2018,1,30500.0,0,1,0,4,37
2457,810,5,1,2,0.0,1,4,0,0,2,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,6,0,0,49,10500.0,0,3000,0,0,1,2014,0,10500.0,0,0,1,17,204
2458,4242,14,0,2,0.0,1,3,0,2,8,0,0,0,1,0,0,3,1,0,0,1,750,0,0,0,1,1,1,0,2,0,0,42,9500.0,0,2800,0,0,0,2008,1,9500.0,0,1,0,14,114
2459,2802,10,0,3,11000.0,0,3,0,4,9,0,0,0,2,0,1,3,1,0,0,1,750,1,0,0,1,1,1,1,2,0,0,45,28500.0,0,2650,0,0,0,2015,0,39500.0,0,0,1,25,43
2460,1293,13,0,2,55000.0,1,3,0,0,2,0,0,0,2,0,0,3,3,0,1,0,750,0,0,0,1,1,1,3,0,0,0,39,29000.0,0,2800,0,0,0,2015,1,84000.0,0,0,0,4,41
2461,1552,2,1,3,3500.0,1,3,0,5,1,0,0,0,2,0,1,0,1,0,0,1,750,0,0,0,1,1,1,1,6,0,0,42,29000.0,0,3000,0,0,0,2013,0,32500.0,0,1,0,13,145
2462,256,21,0,3,20000.0,0,3,0,3,2,1,0,0,2,0,0,1,1,0,0,1,750,0,1,0,0,1,1,1,0,0,0,50,17500.0,0,3000,0,0,0,2011,1,37500.0,0,1,0,18,105
2463,2521,8,0,3,15000.0,0,3,0,2,11,0,0,0,2,0,1,0,1,0,0,1,750,1,0,0,1,1,1,1,4,0,0,40,44000.0,0,3000,0,0,0,2020,0,59000.0,0,1,0,22,11
2464,2959,8,0,2,20000.0,0,4,1,3,2,0,0,0,2,0,1,3,1,0,1,0,750,0,1,0,1,1,0,2,6,0,0,64,35500.0,0,3000,0,0,0,2019,0,55500.0,0,0,0,17,207
2465,4575,15,0,2,0.0,0,2,0,0,8,0,0,0,0,0,1,1,1,0,0,1,750,1,0,0,1,1,1,0,6,0,0,71,12500.0,0,2900,0,0,0,2014,0,12500.0,0,1,0,11,126
2466,1481,4,0,1,0.0,0,1,0,0,8,0,0,0,1,0,1,1,1,0,0,0,750,1,0,0,1,1,1,0,2,0,0,63,26500.0,0,2900,0,0,0,2018,0,26500.0,0,1,0,14,224
2467,4765,17,0,2,0.0,1,1,0,0,11,0,0,0,1,0,1,3,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,65,20500.0,0,2500,0,0,0,2018,0,20500.0,0,1,0,12,267
2468,1771,16,0,2,0.0,1,3,0,2,12,0,0,0,2,0,0,1,1,0,0,0,750,0,0,0,1,1,1,0,3,0,0,41,31000.0,0,3000,0,0,0,2017,1,31000.0,0,1,0,19,33
2469,1851,13,0,3,12500.0,1,3,0,2,3,0,0,0,2,0,1,0,1,0,0,1,750,0,0,0,0,1,1,4,1,0,0,53,16000.0,1,3000,0,0,0,2010,0,28500.0,0,1,0,19,125
2470,1855,7,0,2,0.0,1,0,0,0,5,0,0,0,0,0,1,2,4,0,1,0,750,0,0,0,1,1,0,0,3,0,0,47,8500.0,0,2800,0,0,1,2019,0,8500.0,0,0,0,30,31
2471,2091,19,0,3,1500.0,1,1,0,3,12,0,0,0,2,0,0,0,5,0,0,1,750,0,0,0,1,1,1,3,2,0,0,27,28000.0,0,2650,0,0,0,2015,1,29500.0,0,1,0,4,12
2472,470,16,0,3,0.0,1,2,0,2,6,0,0,0,1,0,1,0,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,56,12500.0,0,3000,0,0,0,2015,0,12500.0,0,1,0,18,105
2473,573,9,2,1,0.0,0,4,0,1,7,0,0,0,0,1,0,0,1,0,0,0,750,0,0,0,0,0,0,0,4,0,0,66,9000.0,0,3000,1,0,1,2020,1,9000.0,1,1,0,5,272
2474,3927,1,0,1,0.0,0,1,0,0,12,0,0,0,0,0,0,2,1,0,0,0,750,1,0,0,1,1,0,0,3,0,0,69,18000.0,0,3000,0,0,1,2018,1,18000.0,0,1,0,5,89
2475,4093,4,0,2,0.0,0,1,0,0,8,0,0,0,1,0,1,0,1,0,1,1,750,1,0,0,1,1,1,0,4,0,0,38,8500.0,0,3000,0,0,0,2015,0,8500.0,0,0,0,2,113
2476,2629,16,0,2,0.0,0,1,0,0,5,0,0,0,0,0,1,0,3,0,0,0,750,0,1,0,1,1,0,0,2,0,0,47,19000.0,0,3000,0,0,1,2020,0,19000.0,0,1,0,15,5
2477,2688,20,1,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,750,0,1,0,1,1,0,0,0,0,0,26,11500.0,0,3000,0,0,1,2019,1,11500.0,0,1,0,28,55
2478,2701,10,0,2,0.0,0,1,0,0,2,0,0,0,1,0,1,0,2,0,0,0,750,1,0,0,0,1,1,0,1,0,0,21,16500.0,0,3000,0,1,0,2017,0,16500.0,0,1,0,26,18
2479,4321,13,0,1,0.0,1,1,0,0,11,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,1,0,3,0,1,54,12000.0,0,3000,0,0,0,2017,0,12000.0,0,0,0,21,79
2480,2835,15,0,3,10000.0,0,1,0,3,2,0,0,0,1,0,0,0,3,0,0,1,750,0,1,0,1,1,1,1,0,0,0,26,23500.0,0,3000,0,0,0,2019,1,33500.0,0,1,0,18,26
2481,4431,21,0,3,50000.0,0,1,0,1,11,0,0,0,2,0,0,1,1,0,0,1,750,1,0,0,0,1,1,4,2,0,1,54,38000.0,1,3000,0,0,0,2017,1,88000.0,0,0,0,13,167
2482,2862,3,0,3,0.0,1,3,0,0,11,0,0,0,2,0,1,3,1,0,0,1,750,0,0,0,1,1,1,0,3,0,0,46,39000.0,0,3000,0,0,0,2020,0,39000.0,0,0,1,28,87
2483,2906,19,0,1,0.0,0,3,0,0,7,0,1,0,0,1,1,1,1,0,0,0,750,0,0,0,0,0,1,0,3,0,0,41,4000.0,0,3000,1,0,0,2012,0,4000.0,1,0,0,11,72
2484,4515,17,4,2,0.0,1,3,0,2,4,0,0,0,1,0,1,3,1,0,0,1,750,0,0,0,1,1,1,0,6,0,1,48,17500.0,0,3000,0,0,0,2018,0,17500.0,0,0,0,14,62
2485,1472,14,0,2,0.0,0,3,0,0,12,0,0,0,1,0,1,0,1,0,0,0,750,0,1,0,1,1,1,0,3,0,0,60,17500.0,0,3000,0,0,0,2020,0,17500.0,0,1,0,5,213
2486,1556,15,0,2,7500.0,0,3,0,0,11,0,0,0,1,0,0,1,1,0,0,0,750,0,1,0,1,1,1,3,2,0,0,63,14500.0,0,3000,0,0,0,2019,1,22000.0,0,1,0,27,75
2487,1641,7,0,3,30000.0,1,4,0,0,3,0,0,0,1,0,1,0,3,0,0,1,750,0,0,0,1,1,1,3,6,0,0,35,14000.0,0,3000,0,0,0,2019,0,44000.0,0,1,0,24,36
2488,3303,11,0,3,21000.0,1,4,0,4,10,0,0,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,3,0,0,0,26,36500.0,0,2850,0,0,0,2016,0,57500.0,0,1,0,28,55
2489,46,16,0,1,0.0,1,2,0,0,11,0,0,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,6,0,1,63,2500.0,0,2950,0,0,1,2004,0,2500.0,0,0,0,3,184
2490,282,7,0,1,0.0,0,4,0,0,10,0,0,0,0,0,1,2,1,0,0,0,750,1,0,0,1,1,1,0,6,0,0,24,8000.0,0,2950,0,0,0,2014,0,8000.0,0,1,0,20,74
2491,2019,9,0,2,0.0,0,3,0,0,12,0,0,0,0,0,1,1,2,0,0,0,750,0,1,1,0,1,1,0,3,1,0,41,11000.0,1,2850,0,0,0,2018,0,11000.0,0,0,0,5,57
2492,3763,20,0,2,7500.0,1,3,0,1,2,0,0,0,2,0,0,1,1,0,0,1,750,0,0,0,1,1,1,4,6,0,0,54,16500.0,0,3000,0,0,0,2010,1,24000.0,0,1,0,10,113
2493,513,15,0,2,0.0,0,1,0,2,6,0,0,0,1,0,0,3,3,0,0,1,750,1,0,0,1,1,1,0,2,0,0,39,28000.0,0,3000,0,0,0,2019,1,28000.0,0,1,0,12,32
2494,2362,20,0,2,10500.0,1,2,0,1,8,0,0,0,0,0,0,0,1,0,0,0,750,0,0,0,1,1,0,1,4,0,0,62,1500.0,0,3000,0,0,1,2012,1,12000.0,0,1,0,23,141
2495,855,18,0,2,6500.0,0,3,0,1,4,0,0,0,1,0,1,1,1,0,0,1,750,1,0,0,1,1,1,2,1,0,0,62,15000.0,0,3000,0,0,0,2015,0,21500.0,0,1,0,16,269
2496,959,16,0,1,0.0,0,4,0,0,2,0,0,0,0,1,1,3,1,0,0,0,750,0,0,0,0,0,1,0,3,0,1,57,10500.0,0,2400,1,0,0,2012,0,10500.0,1,0,0,7,172
2497,2823,9,0,1,0.0,0,3,0,0,2,0,0,0,1,0,1,3,1,1,0,0,750,0,0,0,0,0,1,0,4,0,0,55,11500.0,0,2500,1,0,0,2013,0,11500.0,1,1,0,22,186
2498,3130,21,0,2,0.0,1,3,0,0,4,0,0,0,0,0,0,2,1,0,0,1,750,0,0,0,1,1,1,0,2,0,1,68,17000.0,0,3000,0,0,0,2020,1,17000.0,0,0,0,3,218
2499,84,13,0,1,0.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,750,0,0,0,0,0,1,0,5,0,0,50,8500.0,0,3000,1,0,0,2014,0,8500.0,1,0,0,12,124
2500,1873,19,0,2,0.0,0,3,0,2,5,0,0,0,0,0,0,3,2,0,0,0,750,0,1,0,1,1,0,0,3,0,0,54,11000.0,0,3000,0,0,1,2016,1,11000.0,0,1,0,2,20
2501,271,0,0,3,0.0,0,1,0,2,9,0,0,0,0,0,0,0,1,0,0,1,750,0,1,0,1,1,1,0,3,0,0,61,12500.0,0,2700,0,0,0,2016,1,12500.0,0,1,0,26,179
2502,2082,15,0,4,0.0,0,1,0,4,6,0,0,0,0,0,0,2,4,0,1,1,750,1,0,0,1,1,1,0,2,0,0,18,14500.0,0,3000,0,0,0,2020,1,14500.0,0,0,0,26,1
2503,3787,4,0,4,30000.0,1,4,0,0,4,0,0,0,2,0,1,0,1,0,0,1,750,0,0,0,1,1,1,2,0,0,0,46,33500.0,0,3000,0,0,0,2016,0,63500.0,0,1,0,8,255
2504,3815,10,0,2,11000.0,1,3,0,0,3,0,0,0,1,0,1,0,2,0,0,0,750,0,0,0,0,1,1,1,4,0,0,25,8500.0,1,2600,0,0,0,2014,0,19500.0,0,1,0,1,49
2505,4037,16,0,2,30000.0,0,3,0,0,7,0,0,1,2,0,1,0,1,0,0,0,750,0,1,0,1,1,0,3,6,0,0,39,33000.0,0,2700,0,0,0,2018,0,63000.0,0,1,0,28,90
2506,2541,10,0,2,9000.0,0,4,0,1,10,0,0,0,1,0,1,1,1,0,1,0,750,1,0,0,1,1,1,3,2,0,0,62,20000.0,0,2550,0,0,0,2016,0,29000.0,0,0,0,23,179
2507,4148,10,0,3,11000.0,0,3,0,0,1,0,0,0,1,0,1,0,1,0,1,1,750,1,0,0,1,1,1,1,4,0,0,54,19000.0,0,2800,0,0,0,2019,0,30000.0,0,0,0,25,38
2508,2847,9,0,2,0.0,0,3,0,0,1,0,0,0,0,0,1,3,1,0,0,0,750,1,0,0,1,1,1,0,2,0,0,54,18000.0,0,3000,0,0,0,2016,0,18000.0,0,1,0,30,99
2509,1382,15,0,2,15000.0,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,750,0,0,0,1,1,1,3,5,0,1,61,19000.0,0,3000,0,0,0,2019,1,34000.0,0,0,0,23,249
2510,3507,18,0,2,0.0,1,4,0,1,5,0,0,0,1,0,1,0,1,0,0,0,750,0,0,0,1,1,1,0,2,0,0,65,15000.0,0,3000,0,0,0,2017,0,15000.0,0,1,0,29,181
2511,1964,6,0,1,0.0,0,4,0,0,10,0,0,0,0,1,1,0,1,0,0,0,750,0,0,0,0,0,1,0,0,0,0,56,18500.0,0,3000,1,0,0,2017,0,18500.0,1,1,0,21,119
2512,2312,8,0,2,20500.0,0,1,0,0,11,0,0,0,1,0,1,2,1,0,0,0,750,1,0,0,1,1,1,1,1,0,0,49,15500.0,0,3000,0,0,0,2020,0,36000.0,0,1,0,26,57
2513,2619,13,0,3,0.0,1,1,0,1,7,0,0,0,1,0,1,1,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,49,21500.0,0,3000,0,0,0,2018,0,21500.0,0,1,0,30,30
2514,130,16,0,1,0.0,0,2,0,0,1,0,0,0,0,1,0,2,1,0,0,0,750,0,0,0,0,0,1,0,4,0,1,49,8000.0,0,3000,1,0,0,2013,1,8000.0,1,0,0,25,71
2515,1872,9,0,2,0.0,1,1,0,1,2,0,0,0,1,0,0,2,4,0,0,0,750,0,0,0,1,1,1,0,4,1,0,31,20500.0,0,3000,0,0,0,2018,1,20500.0,0,0,0,15,8
2516,551,13,0,1,0.0,0,2,0,0,12,0,0,0,0,0,0,2,1,0,1,0,750,1,0,0,1,1,0,0,4,0,0,39,8000.0,0,3000,0,0,1,2012,1,8000.0,0,0,0,6,70
2517,4094,14,0,1,0.0,0,1,0,0,10,0,0,0,1,0,1,0,1,1,0,0,750,0,0,0,0,0,1,0,2,0,0,41,27500.0,0,3000,1,0,0,2020,0,27500.0,1,1,0,30,135
2518,4120,4,0,2,0.0,0,4,0,3,8,0,0,0,0,0,1,1,2,0,1,0,750,1,0,0,1,1,0,0,6,0,0,33,13500.0,0,3000,0,0,1,2018,0,13500.0,0,0,0,4,34
2519,2574,15,0,3,0.0,1,3,0,2,3,0,0,0,0,0,1,2,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,32,3000.0,0,3000,0,0,0,2012,0,3000.0,0,0,1,5,60
2520,2773,8,0,2,0.0,1,3,0,1,11,0,0,0,1,0,0,1,1,0,0,1,750,0,0,0,1,1,1,0,1,0,0,50,12000.0,0,2900,0,0,0,2017,1,12000.0,0,1,0,19,48
2521,4372,9,0,1,0.0,1,3,0,0,4,0,1,0,0,0,1,1,1,0,0,0,750,0,0,0,1,1,0,0,5,0,0,40,3000.0,0,3000,0,0,1,2017,0,3000.0,0,0,0,20,82
2522,1133,10,0,2,0.0,1,3,0,0,12,1,0,0,1,0,1,2,1,0,0,1,750,0,0,0,0,1,1,0,6,0,0,68,15500.0,0,3000,0,0,0,2020,0,15500.0,0,1,0,8,108
2523,2859,9,0,2,0.0,1,2,0,0,3,1,0,0,1,0,0,1,1,0,0,1,750,0,0,0,0,1,1,0,4,0,0,46,18500.0,0,3000,0,0,0,2017,1,18500.0,0,1,0,1,94
2524,4471,16,0,1,0.0,0,3,0,0,2,0,0,0,0,1,0,1,1,0,0,0,750,0,0,0,0,0,1,0,0,0,0,68,11000.0,0,3000,1,0,0,2019,1,11000.0,1,1,0,18,333
2525,4494,13,3,2,15000.0,1,0,0,2,6,0,0,1,2,0,1,0,1,0,0,0,750,0,0,0,1,1,0,1,0,0,0,53,27500.0,0,3000,0,0,0,2017,0,42500.0,0,1,0,24,125
2526,1381,17,0,2,0.0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,750,0,0,0,1,1,0,0,6,0,0,45,8500.0,0,3000,0,0,1,2019,0,8500.0,0,1,0,24,93
2527,1602,5,1,2,0.0,0,4,0,1,3,0,0,0,0,0,0,1,1,0,0,0,750,1,0,0,1,1,0,0,4,0,0,43,6500.0,0,3000,0,0,1,2010,1,6500.0,0,1,0,29,166
2528,3523,16,0,2,23000.0,0,3,0,1,4,0,0,0,1,0,1,1,2,0,0,1,800,0,1,0,1,1,1,2,0,0,0,67,19000.0,0,2500,0,0,0,2016,0,42000.0,0,1,0,22,31
2529,3648,5,0,1,0.0,0,0,0,0,8,0,1,0,0,1,0,1,4,0,0,0,750,0,0,0,0,0,1,0,5,0,0,18,7500.0,0,3000,1,0,0,2019,1,7500.0,1,0,0,3,3
2530,482,22,0,3,15000.0,1,3,0,2,10,0,0,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,1,0,0,1,52,32500.0,0,3000,0,0,0,2017,0,47500.0,0,0,0,7,64
2531,706,14,0,3,25000.0,1,1,0,3,8,0,0,0,2,0,1,1,1,0,0,1,750,0,0,0,1,1,1,1,1,0,0,34,33500.0,0,3000,0,0,0,2016,0,58500.0,0,1,0,27,120
2532,4667,14,0,3,17500.0,0,1,0,3,2,1,0,0,2,0,1,1,1,0,0,1,750,0,1,0,0,1,1,4,1,0,0,18,36000.0,0,3000,0,0,0,2014,0,53500.0,0,0,1,5,4
2533,3279,17,0,2,0.0,1,1,0,1,5,0,0,0,0,0,1,1,2,0,0,0,750,0,0,0,1,1,0,0,1,0,1,22,16500.0,0,2850,0,0,1,2018,0,16500.0,0,0,0,14,41
